date,district,grade,highest_price_rs_kg,average_price_rs_kg
08.11.2022,Galle,C-5,4000.0,3900.0
08.11.2022,Colombo,C-5 Sp,4500.0,4500.0
08.11.2022,Ratnapura,C-5 Sp,5000.0,4675.0
08.11.2022,Gampaha,C-5,3200.0,3100.0
08.11.2022,Gampaha,Gorosu,2500.0,2400.0
08.11.2022,Kalutara,M-5,3100.0,3090.0
08.11.2022,Badulla,Heen,3500.0,2467.0
08.11.2022,Colombo,C-5,4300.0,4300.0
08.11.2022,Kalutara,H-2,2700.0,2700.0
08.11.2022,Colombo,C-4,3800.0,3800.0
08.11.2022,Kalutara,C-5,3300.0,3285.0
08.11.2022,Gampaha,C-4,2800.0,2775.0
08.11.2022,Kalutara,H-1,2900.0,2900.0
08.11.2022,Ratnapura,C-4,3700.0,3550.0
08.11.2022,Kalutara,C-5 Sp,4100.0,4080.0
08.11.2022,Badulla,Gorosu,3000.0,1975.0
08.11.2022,Kalutara,C-4,3200.0,3195.0
08.11.2022,Kalutara,M-4,3000.0,2995.0
08.11.2022,Colombo,H-1,3100.0,3100.0
08.11.2022,Kurunegala,Gorosu,2000.0,1867.0
08.11.2022,Kurunegala,Heen,2300.0,2300.0
08.11.2022,Kalutara,Alba,4800.0,4795.0
08.11.2022,Ratnapura,Alba,6100.0,5800.0
08.11.2022,Galle,C-5 Sp,4800.0,4600.0
08.11.2022,Colombo,H-2,3000.0,3000.0
15.11.2022,National,C-5 Sp,4800.0,4385.8
15.11.2022,Matara,C-5 Sp,4500.0,4333.0
15.11.2022,Matara,C-5,3850.0,3817.0
15.11.2022,Matara,C-4,3750.0,3650.0
15.11.2022,Matara,H-2,3200.0,3131.0
15.11.2022,Galle,C-4,3650.0,3625.0
15.11.2022,Galle,H-1,3200.0,3175.0
15.11.2022,National,C-4,3800.0,3554.0
15.11.2022,National,C-5,4250.0,3791.43
15.11.2022,National,M-5,3600.0,3240.0
15.11.2022,Matara,M-4,3500.0,3450.0
15.11.2022,National,Alba,6300.0,5538.25
15.11.2022,Hambantota,H-2,3250.0,3225.0
15.11.2022,Monaragala,Heen,1800.0,1700.0
15.11.2022,National,H-1,3500.0,2992.86
15.11.2022,Hambantota,C-5,3850.0,3775.0
15.11.2022,National,M-4,3500.0,3165.0
15.11.2022,National,Gorosu,2500.0,1773.5
15.11.2022,Matara,Alba,6300.0,6275.0
15.11.2022,Matara,H-Faq,2900.0,2625.0
15.11.2022,Matara,H-1,3500.0,3300.0
15.11.2022,National,H-Faq,2900.0,2625.0
15.11.2022,Hambantota,Gorosu,3200.0,3150.0
15.11.2022,Galle,H-2,3100.0,3100.0
15.11.2022,National,H-2,3200.0,2833.0
15.11.2022,Monaragala,Gorosu,1500.0,1400.0
15.11.2022,Monaragala,H-1,2800.0,2600.0
15.11.2022,Matara,M-5,3600.0,3600.0
15.11.2022,National,Heen,3000.0,2300.0
15.11.2022,Hambantota,C-4,3750.0,3675.0
15.11.2022,Monaragala,H-2,2500.0,2400.0
15.11.2022,Kalutara,C-5,3500.0,3465.0
15.11.2022,Colombo,C-5,4250.0,4250.0
15.11.2022,Galle,Alba,6000.0,5750.0
15.11.2022,Colombo,C-4,3800.0,3800.0
15.11.2022,Kalutara,M-4,3000.0,2995.0
15.11.2022,Kurunegala,Heen,3000.0,3000.0
15.11.2022,Colombo,C-5 Sp,4400.0,4400.0
15.11.2022,Gampaha,C-5,3500.0,3300.0
15.11.2022,Ratnapura,M-4,3100.0,3050.0
15.11.2022,Ratnapura,C-5 Sp,4800.0,4666.0
15.11.2022,Ratnapura,Alba,5500.0,5333.0
15.11.2022,Kalutara,Alba,4800.0,4795.0
15.11.2022,Kurunegala,Gorosu,2000.0,1867.0
15.11.2022,Ratnapura,C-5,4100.0,4033.0
15.11.2022,Kalutara,H-1,2900.0,2900.0
15.11.2022,Ratnapura,M-5,3100.0,3050.0
15.11.2022,Badulla,Heen,2500.0,2200.0
15.11.2022,Badulla,Gorosu,2000.0,1467.0
15.11.2022,Ratnapura,H-2,2500.0,2450.0
15.11.2022,Kalutara,C-5 Sp,4100.0,4080.0
15.11.2022,Galle,C-5 Sp,4500.0,4450.0
15.11.2022,Ratnapura,H-1,2800.0,2750.0
15.11.2022,Gampaha,C-4,3100.0,2975.0
15.11.2022,Kalutara,H-2,2700.0,2700.0
15.11.2022,Ratnapura,C-4,3800.0,3783.0
15.11.2022,Colombo,H-1,3000.0,3000.0
15.11.2022,Kalutara,C-4,3400.0,3370.0
15.11.2022,Kalutara,M-5,3100.0,3070.0
15.11.2022,Colombo,H-2,2900.0,2900.0
15.11.2022,Gampaha,Gorosu,2500.0,2360.0
15.11.2022,Galle,C-5,4000.0,3900.0
22.11.2022,Hambantota,H-1,3300.0,3275.0
22.11.2022,Matara,H-2,3250.0,3143.0
22.11.2022,National,M-5,3700.0,3290.0
22.11.2022,National,C-4,3850.0,3523.0
22.11.2022,Monaragala,Gorosu,1500.0,1425.0
22.11.2022,Monaragala,H-2,2800.0,2700.0
22.11.2022,National,Gorosu,2700.0,1840.0
22.11.2022,Hambantota,H-2,3250.0,3200.0
22.11.2022,Matara,C-4,3800.0,3675.0
22.11.2022,Matara,H-Faq,2800.0,2500.0
22.11.2022,National,Alba,6500.0,5669.5
22.11.2022,Matara,Alba,6500.0,6367.0
22.11.2022,National,M-4,3500.0,3240.0
22.11.2022,Matara,H-1,3400.0,3233.0
22.11.2022,National,C-5 Sp,5500.0,4532.0
22.11.2022,National,H-2,3250.0,2938.29
22.11.2022,Hambantota,C-5,3750.0,3725.0
22.11.2022,National,H-1,3400.0,3096.29
22.11.2022,Galle,H-1,3200.0,3050.0
22.11.2022,National,Heen,3000.0,2333.33
22.11.2022,National,H-Faq,2800.0,2500.0
22.11.2022,Galle,H-2,3050.0,3025.0
22.11.2022,Galle,C-4,3650.0,3625.0
22.11.2022,Matara,C-5 Sp,5500.0,5000.0
22.11.2022,Monaragala,Heen,1900.0,1800.0
22.11.2022,Matara,M-5,3700.0,3550.0
22.11.2022,Hambantota,C-4,3650.0,3625.0
22.11.2022,Monaragala,H-1,3000.0,2850.0
22.11.2022,Matara,M-4,3500.0,3475.0
22.11.2022,Matara,C-5,4500.0,4250.0
22.11.2022,National,C-5,4500.0,3865.14
22.11.2022,Ratnapura,M-5,3300.0,3250.0
22.11.2022,Galle,C-5 Sp,4100.0,4050.0
22.11.2022,Kurunegala,Heen,3000.0,3000.0
22.11.2022,Ratnapura,H-2,2900.0,2800.0
22.11.2022,Galle,Alba,5500.0,5350.0
22.11.2022,Ratnapura,C-5 Sp,5100.0,5030.0
22.11.2022,Kalutara,M-4,3000.0,2995.0
22.11.2022,Kalutara,Alba,4800.0,4795.0
22.11.2022,Gampaha,C-5,3500.0,3300.0
22.11.2022,Ratnapura,C-5,4500.0,4266.0
22.11.2022,Badulla,Gorosu,2000.0,1468.0
22.11.2022,Ratnapura,C-4,3850.0,3816.0
22.11.2022,Colombo,H-2,3000.0,3000.0
22.11.2022,Ratnapura,Alba,6300.0,6166.0
22.11.2022,Ratnapura,M-4,3300.0,3250.0
22.11.2022,Kurunegala,Gorosu,2000.0,1867.0
22.11.2022,Kalutara,C-5 Sp,4100.0,4080.0
22.11.2022,Badulla,Heen,2500.0,2200.0
22.11.2022,Gampaha,C-4,3000.0,2850.0
22.11.2022,Colombo,H-1,3200.0,3200.0
22.11.2022,Galle,C-5,3800.0,3750.0
22.11.2022,Colombo,C-5,4300.0,4300.0
22.11.2022,Kalutara,M-5,3100.0,3070.0
22.11.2022,Kalutara,C-4,3400.0,3370.0
22.11.2022,Kalutara,C-5,3500.0,3465.0
22.11.2022,Gampaha,Gorosu,2700.0,2600.0
22.11.2022,Kalutara,H-1,2900.0,2900.0
22.11.2022,Kalutara,H-2,2700.0,2700.0
22.11.2022,Colombo,C-4,3700.0,3700.0
22.11.2022,Colombo,C-5 Sp,4500.0,4500.0
22.11.2022,Ratnapura,H-1,3200.0,3166.0
29.11.2022,Matara,H-2,3000.0,2958.0
29.11.2022,Monaragala,Gorosu,1500.0,1420.0
29.11.2022,National,C-5 Sp,5500.0,4519.4
29.11.2022,Hambantota,H-1,3300.0,3275.0
29.11.2022,Hambantota,H-2,3250.0,3200.0
29.11.2022,National,M-5,3600.0,3273.33
29.11.2022,Matara,H-1,3200.0,3100.0
29.11.2022,Hambantota,C-4,3650.0,3625.0
29.11.2022,Matara,H-Faq,2500.0,2425.0
29.11.2022,Matara,M-5,3600.0,3500.0
29.11.2022,Galle,H-1,3200.0,3150.0
29.11.2022,Galle,H-2,3000.0,3000.0
29.11.2022,Matara,M-4,3500.0,3400.0
29.11.2022,National,H-2,3250.0,2788.29
29.11.2022,National,Gorosu,2500.0,1748.75
29.11.2022,Galle,C-4,3550.0,3525.0
29.11.2022,National,C-4,3800.0,3456.43
29.11.2022,Matara,C-4,3650.0,3625.0
29.11.2022,Monaragala,H-2,2300.0,2260.0
29.11.2022,National,C-5,4250.0,3680.43
29.11.2022,National,Heen,3500.0,2306.67
29.11.2022,Hambantota,C-5,3700.0,3700.0
29.11.2022,National,H-1,3300.0,2969.29
29.11.2022,National,H-Faq,2500.0,2425.0
29.11.2022,Monaragala,H-1,2500.0,2460.0
29.11.2022,Matara,C-5,3800.0,3733.0
29.11.2022,Monaragala,Heen,1900.0,1870.0
29.11.2022,Matara,C-5 Sp,5500.0,4867.0
29.11.2022,Matara,Alba,6500.0,6375.0
29.11.2022,National,M-4,3500.0,3215.0
29.11.2022,National,Alba,6500.0,5542.5
29.11.2022,Ratnapura,M-4,3300.0,3250.0
29.11.2022,Ratnapura,H-1,2850.0,2800.0
29.11.2022,Galle,Alba,5200.0,5000.0
29.11.2022,Ratnapura,H-2,2500.0,2400.0
29.11.2022,Colombo,H-1,3100.0,3100.0
29.11.2022,Kurunegala,Heen,2500.0,2500.0
29.11.2022,Ratnapura,Alba,6150.0,6000.0
29.11.2022,Ratnapura,C-5,4100.0,4050.0
29.11.2022,Galle,C-5 Sp,4400.0,4300.0
29.11.2022,Kalutara,C-5 Sp,4100.0,4080.0
29.11.2022,Ratnapura,C-4,3800.0,3700.0
29.11.2022,Ratnapura,C-5 Sp,4950.0,4850.0
29.11.2022,Colombo,C-5,4250.0,4250.0
29.11.2022,Badulla,Heen,3500.0,2550.0
29.11.2022,Colombo,C-4,3750.0,3750.0
29.11.2022,Gampaha,C-4,2700.0,2600.0
29.11.2022,Badulla,Gorosu,2500.0,1675.0
29.11.2022,Kalutara,M-5,3100.0,3070.0
29.11.2022,Kalutara,M-4,3000.0,2995.0
29.11.2022,Kalutara,Alba,4800.0,4795.0
29.11.2022,Gampaha,Gorosu,2500.0,2300.0
29.11.2022,Kalutara,C-5,3500.0,3480.0
29.11.2022,Gampaha,C-5,3000.0,2900.0
29.11.2022,Ratnapura,M-5,3300.0,3250.0
29.11.2022,Kurunegala,Gorosu,1800.0,1600.0
29.11.2022,Colombo,H-2,3000.0,3000.0
29.11.2022,Galle,C-5,3700.0,3650.0
29.11.2022,Kalutara,H-1,2900.0,2900.0
29.11.2022,Kalutara,H-2,2700.0,2700.0
29.11.2022,Colombo,C-5 Sp,4500.0,4500.0
29.11.2022,Kalutara,C-4,3400.0,3370.0
05.12.2022,National,H-2,3000.0,2802.29
05.12.2022,Matara,C-5,4000.0,3967.0
05.12.2022,National,C-5,4500.0,3779.57
05.12.2022,Hambantota,H-1,3000.0,2950.0
05.12.2022,Hambantota,C-5,3600.0,3600.0
05.12.2022,Galle,H-1,3050.0,3025.0
05.12.2022,Monaragala,Gorosu,1500.0,1425.0
05.12.2022,Matara,H-2,3000.0,2933.0
05.12.2022,National,M-4,3400.0,3176.0
05.12.2022,Matara,H-Faq,2700.0,2467.0
05.12.2022,Matara,C-5 Sp,5200.0,4633.0
05.12.2022,Matara,H-1,3200.0,3183.0
05.12.2022,Matara,Alba,6500.0,6350.0
05.12.2022,National,Gorosu,2400.0,1804.25
05.12.2022,National,Alba,6500.0,5811.25
05.12.2022,Hambantota,H-2,2800.0,2800.0
05.12.2022,Galle,C-4,3500.0,3500.0
05.12.2022,National,H-Faq,2700.0,2467.0
05.12.2022,Galle,H-2,3000.0,2950.0
05.12.2022,National,C-5 Sp,5200.0,4535.8
05.12.2022,Matara,M-4,3400.0,3350.0
05.12.2022,Monaragala,H-2,2600.0,2400.0
05.12.2022,Monaragala,H-1,2800.0,2800.0
05.12.2022,National,C-4,4200.0,3501.57
05.12.2022,Matara,C-4,3700.0,3633.0
05.12.2022,Hambantota,C-4,3400.0,3400.0
05.12.2022,Monaragala,Heen,1800.0,1600.0
05.12.2022,National,Heen,3500.0,2416.67
05.12.2022,National,M-5,3500.0,3251.0
05.12.2022,Matara,M-5,3500.0,3500.0
05.12.2022,National,H-1,3200.0,3020.14
05.12.2022,Galle,C-5,3800.0,3700.0
05.12.2022,Ratnapura,H-1,3150.0,3083.0
05.12.2022,Ratnapura,C-5 Sp,5000.0,4766.0
05.12.2022,Kalutara,H-1,2900.0,2900.0
05.12.2022,Ratnapura,H-2,2900.0,2833.0
05.12.2022,Kalutara,H-2,2700.0,2700.0
05.12.2022,Badulla,Heen,3500.0,2650.0
05.12.2022,Ratnapura,C-5,4400.0,4200.0
05.12.2022,Ratnapura,C-4,3900.0,3733.0
05.12.2022,Colombo,C-5,4500.0,4500.0
05.12.2022,Colombo,C-4,4200.0,4200.0
05.12.2022,Galle,C-5 Sp,4500.0,4500.0
05.12.2022,Kurunegala,Gorosu,2000.0,1867.0
05.12.2022,Kurunegala,Heen,3000.0,3000.0
05.12.2022,Ratnapura,M-5,3200.0,3183.0
05.12.2022,Kalutara,M-4,3000.0,2995.0
05.12.2022,Kalutara,M-5,3100.0,3070.0
05.12.2022,Ratnapura,M-4,3200.0,3183.0
05.12.2022,Ratnapura,Alba,6500.0,6100.0
05.12.2022,Gampaha,C-4,2800.0,2675.0
05.12.2022,Colombo,H-2,3000.0,3000.0
05.12.2022,Colombo,H-1,3200.0,3200.0
05.12.2022,Kalutara,C-5,3500.0,3465.0
05.12.2022,Kalutara,Alba,4800.0,4795.0
05.12.2022,Badulla,Gorosu,2000.0,1800.0
05.12.2022,Gampaha,C-5,3100.0,3025.0
05.12.2022,Gampaha,Gorosu,2400.0,2125.0
05.12.2022,Kalutara,C-4,3400.0,3370.0
05.12.2022,Colombo,C-5 Sp,4700.0,4700.0
05.12.2022,Kalutara,C-5 Sp,4100.0,4080.0
05.12.2022,Galle,Alba,6000.0,6000.0
13.12.2022,Hambantota,C-5,3600.0,3600.0
13.12.2022,National,C-5 Sp,5000.0,4362.0
13.12.2022,Matara,H-1,3200.0,3125.0
13.12.2022,Galle,H-1,3050.0,3050.0
13.12.2022,Matara,H-2,3000.0,2857.0
13.12.2022,National,H-Faq,2500.0,2250.0
13.12.2022,Hambantota,H-2,2600.0,2550.0
13.12.2022,Matara,C-4,3750.0,3508.0
13.12.2022,National,Gorosu,2200.0,1714.5
13.12.2022,Hambantota,C-4,3400.0,3400.0
13.12.2022,Matara,H-Faq,2500.0,2250.0
13.12.2022,Matara,C-5 Sp,5000.0,4600.0
13.12.2022,Galle,C-4,3500.0,3500.0
13.12.2022,National,M-4,3300.0,3104.0
13.12.2022,National,Alba,6300.0,5713.75
13.12.2022,Monaragala,Heen,1900.0,1800.0
13.12.2022,National,C-4,3750.0,3301.14
13.12.2022,National,M-5,3500.0,3173.33
13.12.2022,Matara,Alba,6300.0,6300.0
13.12.2022,Matara,M-4,3300.0,3267.0
13.12.2022,National,H-2,3000.0,2622.43
13.12.2022,Monaragala,Gorosu,1500.0,1325.0
13.12.2022,Hambantota,H-1,2900.0,2800.0
13.12.2022,National,H-1,3200.0,2887.86
13.12.2022,Monaragala,H-2,2600.0,2450.0
13.12.2022,Matara,C-5,4000.0,3725.0
13.12.2022,Galle,H-2,3000.0,2950.0
13.12.2022,Matara,M-5,3500.0,3400.0
13.12.2022,Monaragala,H-1,2800.0,2700.0
13.12.2022,National,Heen,3000.0,2400.0
13.12.2022,National,C-5,4500.0,3654.29
13.12.2022,Kalutara,C-5,3500.0,3465.0
13.12.2022,Ratnapura,C-4,3200.0,3130.0
13.12.2022,Kalutara,H-1,2900.0,2900.0
13.12.2022,Ratnapura,M-4,3050.0,3050.0
13.12.2022,Ratnapura,H-1,3000.0,2640.0
13.12.2022,Ratnapura,M-5,3150.0,3050.0
13.12.2022,Colombo,C-5,3900.0,3900.0
13.12.2022,Ratnapura,C-5,4500.0,4240.0
13.12.2022,Kurunegala,Heen,3000.0,3000.0
13.12.2022,Ratnapura,C-5 Sp,5000.0,4480.0
13.12.2022,Kalutara,M-5,3100.0,3070.0
13.12.2022,Ratnapura,Alba,6000.0,5760.0
13.12.2022,Galle,Alba,6000.0,6000.0
13.12.2022,Badulla,Gorosu,1800.0,1600.0
13.12.2022,Kalutara,C-5 Sp,4100.0,4080.0
13.12.2022,Colombo,C-4,3700.0,3700.0
13.12.2022,Galle,C-5,3800.0,3650.0
13.12.2022,Galle,C-5 Sp,4600.0,4550.0
13.12.2022,Kalutara,H-2,2700.0,2700.0
13.12.2022,Gampaha,C-4,2600.0,2500.0
13.12.2022,Kurunegala,Gorosu,2000.0,1933.0
13.12.2022,Colombo,H-1,3000.0,3000.0
13.12.2022,Gampaha,C-5,3000.0,3000.0
13.12.2022,Kalutara,M-4,3000.0,2995.0
13.12.2022,Kalutara,C-4,3400.0,3370.0
13.12.2022,Gampaha,Gorosu,2200.0,2000.0
13.12.2022,Colombo,C-5 Sp,4100.0,4100.0
13.12.2022,Kalutara,Alba,4800.0,4795.0
13.12.2022,Ratnapura,H-2,2200.0,2050.0
13.12.2022,Colombo,H-2,2800.0,2800.0
13.12.2022,Badulla,Heen,2900.0,2400.0
20.12.2022,National,Gorosu,2500.0,1854.25
20.12.2022,Hambantota,H-1,3000.0,2950.0
20.12.2022,National,M-5,3500.0,3227.33
20.12.2022,National,Heen,3500.0,2602.67
20.12.2022,Monaragala,H-2,2500.0,2400.0
20.12.2022,National,C-5 Sp,5500.0,4532.6
20.12.2022,Galle,C-4,3400.0,3300.0
20.12.2022,Matara,H-1,3200.0,3125.0
20.12.2022,Matara,Alba,6400.0,6300.0
20.12.2022,Hambantota,C-5,3500.0,3500.0
20.12.2022,Matara,M-4,3300.0,3300.0
20.12.2022,Hambantota,H-2,2800.0,2750.0
20.12.2022,Matara,H-Faq,2500.0,2175.0
20.12.2022,National,H-Faq,2500.0,2175.0
20.12.2022,Hambantota,C-4,3400.0,3400.0
20.12.2022,Matara,M-5,3500.0,3400.0
20.12.2022,National,H-2,3000.0,2706.43
20.12.2022,National,H-1,3200.0,2935.71
20.12.2022,National,M-4,3300.0,3169.0
20.12.2022,Galle,H-1,2800.0,2750.0
20.12.2022,Matara,C-5 Sp,5500.0,4933.0
20.12.2022,Monaragala,Heen,1800.0,1600.0
20.12.2022,National,C-4,3800.0,3377.14
20.12.2022,Matara,C-4,3700.0,3620.0
20.12.2022,Galle,H-2,2700.0,2650.0
20.12.2022,National,C-5,4100.0,3650.29
20.12.2022,National,Alba,6400.0,5745.75
20.12.2022,Monaragala,Gorosu,1500.0,1300.0
20.12.2022,Matara,H-2,3000.0,2883.0
20.12.2022,Monaragala,H-1,2700.0,2700.0
20.12.2022,Matara,C-5,4000.0,3825.0
20.12.2022,Colombo,C-5,3800.0,3800.0
20.12.2022,Galle,Alba,5800.0,5650.0
20.12.2022,Ratnapura,M-4,3300.0,3212.0
20.12.2022,Kalutara,C-4,3400.0,3370.0
20.12.2022,Colombo,H-1,3100.0,3100.0
20.12.2022,Ratnapura,H-2,2800.0,2762.0
20.12.2022,Ratnapura,C-5 Sp,5100.0,5000.0
20.12.2022,Kurunegala,Heen,3500.0,3500.0
20.12.2022,Ratnapura,C-4,3800.0,3775.0
20.12.2022,Ratnapura,C-5,4100.0,4062.0
20.12.2022,Galle,C-5,3700.0,3650.0
20.12.2022,Gampaha,C-5,3500.0,3250.0
20.12.2022,Colombo,C-5 Sp,4300.0,4300.0
20.12.2022,Badulla,Gorosu,2500.0,1925.0
20.12.2022,Kalutara,C-5 Sp,4100.0,4080.0
20.12.2022,Ratnapura,H-1,3100.0,3025.0
20.12.2022,Kalutara,M-5,3100.0,3070.0
20.12.2022,Ratnapura,Alba,6300.0,6238.0
20.12.2022,Galle,C-5 Sp,4400.0,4350.0
20.12.2022,Kalutara,C-5,3500.0,3465.0
20.12.2022,Kalutara,M-4,3000.0,2995.0
20.12.2022,Kurunegala,Gorosu,2500.0,2167.0
20.12.2022,Colombo,H-2,2800.0,2800.0
20.12.2022,Kalutara,H-1,2900.0,2900.0
20.12.2022,Kalutara,Alba,4800.0,4795.0
20.12.2022,Colombo,C-4,3700.0,3700.0
20.12.2022,Badulla,Heen,3500.0,2708.0
20.12.2022,Gampaha,C-4,2600.0,2475.0
20.12.2022,Gampaha,Gorosu,2100.0,2025.0
20.12.2022,Kalutara,H-2,2700.0,2700.0
20.12.2022,Ratnapura,M-5,3300.0,3212.0
27.12.2022,National,H-2,3100.0,2679.71
27.12.2022,Galle,H-2,2800.0,2700.0
27.12.2022,Matara,H-1,3300.0,3180.0
27.12.2022,Matara,M-4,3600.0,3300.0
27.12.2022,National,H-1,3300.0,2901.86
27.12.2022,National,Alba,6400.0,5670.25
27.12.2022,Hambantota,H-1,3100.0,3050.0
27.12.2022,Matara,C-5,4000.0,3850.0
27.12.2022,Matara,Alba,6400.0,6320.0
27.12.2022,Hambantota,C-5,3700.0,3650.0
27.12.2022,Matara,H-2,3100.0,2925.0
27.12.2022,Matara,C-5 Sp,5500.0,4833.0
27.12.2022,National,C-5 Sp,5500.0,4472.6
27.12.2022,Matara,H-Faq,2500.0,2260.0
27.12.2022,Monaragala,H-1,2600.0,2500.0
27.12.2022,National,M-4,3600.0,3159.33
27.12.2022,Galle,H-1,3000.0,2850.0
27.12.2022,National,H-Faq,2500.0,2260.0
27.12.2022,Hambantota,H-2,3000.0,2900.0
27.12.2022,Matara,C-4,3700.0,3633.0
27.12.2022,Monaragala,Heen,1800.0,1700.0
27.12.2022,National,C-4,3700.0,3389.71
27.12.2022,Monaragala,Gorosu,1500.0,1425.0
27.12.2022,National,M-5,3650.0,3267.67
27.12.2022,Galle,C-4,3500.0,3450.0
27.12.2022,National,Heen,3500.0,2469.33
27.12.2022,Matara,M-5,3650.0,3550.0
27.12.2022,Hambantota,C-4,3600.0,3550.0
27.12.2022,Monaragala,H-2,2400.0,2300.0
27.12.2022,National,C-5,4500.0,3690.14
27.12.2022,National,Gorosu,2600.0,1860.5
27.12.2022,Gampaha,Gorosu,2600.0,2225.0
27.12.2022,Kalutara,C-4,3400.0,3370.0
27.12.2022,Kurunegala,Gorosu,2000.0,1867.0
27.12.2022,Ratnapura,C-5 Sp,5000.0,4800.0
27.12.2022,Kalutara,Alba,4800.0,4795.0
27.12.2022,Ratnapura,M-4,3200.0,3183.0
27.12.2022,Kurunegala,Heen,3000.0,3000.0
27.12.2022,Ratnapura,C-5,4500.0,4366.0
27.12.2022,Galle,C-5 Sp,4500.0,4450.0
27.12.2022,Colombo,C-5,3700.0,3700.0
27.12.2022,Ratnapura,H-2,2500.0,2433.0
27.12.2022,Ratnapura,H-1,3000.0,2833.0
27.12.2022,Kalutara,C-5 Sp,4100.0,4080.0
27.12.2022,Ratnapura,C-4,3500.0,3450.0
27.12.2022,Galle,C-5,3600.0,3600.0
27.12.2022,Badulla,Gorosu,2500.0,1925.0
27.12.2022,Kalutara,H-2,2700.0,2700.0
27.12.2022,Kalutara,M-4,3000.0,2995.0
27.12.2022,Galle,Alba,5800.0,5700.0
27.12.2022,Badulla,Heen,3500.0,2708.0
27.12.2022,Colombo,C-4,3600.0,3600.0
27.12.2022,Gampaha,C-5,3300.0,3200.0
27.12.2022,Ratnapura,Alba,6100.0,5866.0
27.12.2022,Colombo,H-2,2800.0,2800.0
27.12.2022,Ratnapura,M-5,3200.0,3183.0
27.12.2022,Colombo,C-5 Sp,4200.0,4200.0
27.12.2022,Kalutara,C-5,3500.0,3465.0
27.12.2022,Kalutara,M-5,3100.0,3070.0
27.12.2022,Colombo,H-1,3000.0,3000.0
27.12.2022,Gampaha,C-4,2800.0,2675.0
27.12.2022,Kalutara,H-1,2900.0,2900.0
03.01.2023,Matara,C-4,3800.0,3636.0
03.01.2023,National,H-1,3300.0,2902.57
03.01.2023,Galle,C-4,3450.0,3425.0
03.01.2023,National,Gorosu,2500.0,1854.25
03.01.2023,Matara,C-5,5500.0,4150.0
03.01.2023,Hambantota,C-5,3700.0,3650.0
03.01.2023,National,C-5 Sp,6000.0,4739.2
03.01.2023,Matara,H-Faq,2500.0,2400.0
03.01.2023,Matara,H-2,3100.0,2856.0
03.01.2023,National,Heen,3500.0,2486.0
03.01.2023,National,C-4,3800.0,3390.14
03.01.2023,Matara,M-5,3600.0,3525.0
03.01.2023,National,Alba,6400.0,5831.25
03.01.2023,Matara,M-4,3500.0,3350.0
03.01.2023,National,M-5,3600.0,3226.0
03.01.2023,Matara,H-1,3300.0,3110.0
03.01.2023,Hambantota,H-1,3100.0,3050.0
03.01.2023,Monaragala,H-1,2500.0,2400.0
03.01.2023,Galle,H-2,2900.0,2850.0
03.01.2023,Ratnapura,H-2,2500.0,2333.0
03.01.2023,National,C-5,5500.0,3777.14
03.01.2023,Monaragala,H-2,2300.0,2100.0
03.01.2023,Hambantota,H-2,3000.0,2950.0
03.01.2023,Galle,C-5 Sp,4600.0,4550.0
03.01.2023,National,H-Faq,2500.0,2400.0
03.01.2023,Monaragala,Heen,1800.0,1750.0
03.01.2023,Matara,C-5 Sp,6000.0,5433.0
03.01.2023,Hambantota,C-4,3600.0,3550.0
03.01.2023,National,M-4,3500.0,3142.67
03.01.2023,Kurunegala,Heen,3000.0,3000.0
03.01.2023,Galle,H-1,3050.0,3025.0
03.01.2023,National,H-2,3100.0,2655.57
03.01.2023,Monaragala,Gorosu,1500.0,1425.0
03.01.2023,Ratnapura,C-4,3500.0,3400.0
03.01.2023,Galle,Alba,6000.0,5900.0
03.01.2023,Kalutara,C-4,3400.0,3370.0
03.01.2023,Ratnapura,C-5,4800.0,4600.0
03.01.2023,Kalutara,H-1,2900.0,2900.0
03.01.2023,Ratnapura,Alba,6300.0,6200.0
03.01.2023,Kalutara,Alba,4900.0,4900.0
03.01.2023,Badulla,Gorosu,2500.0,1925.0
03.01.2023,Colombo,C-5 Sp,4300.0,4300.0
03.01.2023,Gampaha,C-4,2700.0,2650.0
03.01.2023,Kalutara,C-5,3500.0,3465.0
03.01.2023,Ratnapura,C-5 Sp,5500.0,5333.0
03.01.2023,Colombo,H-1,3000.0,3000.0
03.01.2023,Badulla,Heen,3500.0,2708.0
03.01.2023,Colombo,C-4,3700.0,3700.0
03.01.2023,Kalutara,M-4,3000.0,2995.0
03.01.2023,Ratnapura,H-1,3000.0,2833.0
03.01.2023,Colombo,H-2,2800.0,2800.0
03.01.2023,Gampaha,C-5,3000.0,3000.0
03.01.2023,Kurunegala,Gorosu,2000.0,1867.0
03.01.2023,Kalutara,M-5,3100.0,3070.0
03.01.2023,Galle,C-5,3800.0,3775.0
03.01.2023,Kalutara,C-5 Sp,4100.0,4080.0
03.01.2023,Kalutara,H-2,2700.0,2700.0
03.01.2023,Matara,Alba,6400.0,6325.0
03.01.2023,Ratnapura,M-5,3150.0,3083.0
03.01.2023,Gampaha,Gorosu,2400.0,2200.0
03.01.2023,Colombo,C-5,3800.0,3800.0
03.01.2023,Ratnapura,M-4,3150.0,3083.0
10.01.2023,Galle,C-4,3450.0,3425.0
10.01.2023,Monaragala,Heen,1500.0,1400.0
10.01.2023,Hambantota,C-5,3700.0,3650.0
10.01.2023,Galle,H-2,2900.0,2850.0
10.01.2023,Matara,C-5 Sp,5400.0,4800.0
